Front Royal Police Dept,VA,12,      14700,          39,           0,          11,,           9,          19,         384,          38,         319,          27,         265.3,            .0,          74.8,,          61.2,         129.3,       2612.2,         258.5,       2170.1,         183.7
Gloucester County Sheriff Office,VA,12,,          34,           1,           9,,           6,          18,         561,          54,         482,          25,,,,,,,,,,
Halifax County Sheriff Department,VA,12,,          19,           2,           2,,           1,          14,         305,          90,         191,          24,,,,,,,,,,
Hampton Police Dept,VA,12,     144490,         523,           6,          52,,         252,         213,       4947,         763,       3679,         505,         362.0,           4.2,          36.0,,         174.4,         147.4,       3423.8,         528.1,       2546.2,         349.5
Hanover,VA,12,,          50,           0,           6,,          21,          23,       1046,         109,         894,          43,,,,,,,,,,
Harrisonburg Police Dept,VA,12,      40869,         157,           0,          11,,          38,         108,       1199,         252,         875,          72,         384.2,            .0,          26.9,,          93.0,         264.3,       2933.8,         616.6,       2141.0,         176.2
Henrico County Police Dept,VA,12,,         571,          15,          32,,         333,         191,       8630,       1367,       6726,         537,,,,,,,,,,
Henry County Sheriff Office,VA,12,,         163,           3,          17,,          27,         116,       1364,         366,         882,         116,,,,,,,,,,
Herndon Police Dept,VA,12,      21892,          46,           1,           4,,          11,          30,         434,          18,         399,          17,         210.1,           4.6,          18.3,,          50.2,         137.0,       1982.5,          82.2,       1822.6,          77.7
Hopewell Police Dept,VA,12,      22741,         171,           2,          13,,          53,         103,         964,         196,         660,         108,         751.9,           8.8,          57.2,,         233.1,         452.9,       4239.0,         861.9,       2902.2,         474.9
James City County Police Department,VA,12,,          94,           2,          14,,          16,          62,         872,         162,         660,          50,,,,,,,,,,
King George County Sheriff Office,VA,12,,          41,           0,           5,,           8,          28,         383,          62,         291,          30,,,,,,,,,,
Leesburg Police Dept,VA,12,      38931,          71,           0,          13,,          22,          36,         801,          60,         693,          48,         182.4,            .0,          33.4,,          56.5,          92.5,       2057.5,         154.1,       1780.1,         123.3
Loudoun County Sheriff Office,VA,12,,         167,           0,          37,,          35,          95,       2815,         278,       2323,         214,,,,,,,,,,
Louisa County Sheriff Office,VA,12,,          36,           3,           9,,           2,          22,         445,          80,         335,          30,,,,,,,,,,
Lynchburg Police Dept,VA,12,      67932,         332,           1,          23,,          81,         227,       2389,         466,       1760,         163,         488.7,           1.5,          33.9,,         119.2,         334.2,       3516.8,         686.0,       2590.8,         239.9
Manassas Police Dept,VA,12,      36735,         198,           2,          17,,          58,         121,       1141,         178,         845,         118,         539.0,           5.4,          46.3,,         157.9,         329.4,       3106.0,         484.6,       2300.3,         321.2
Manassas Park Police Dept,VA,12,      11816,          27,           1,           8,,           6,          12,         238,          21,         178,          39,         228.5,           8.5,          67.7,,          50.8,         101.6,       2014.2,         177.7,       1506.4,         330.1
Martinsville Police Dept,VA,12,      14856,          51,           3,          10,,          11,          27,         615,          94,         484,          37,         343.3,          20.2,          67.3,,          74.0,         181.7,       4139.7,         632.7,       3257.9,         249.1
Montgomery County Sheriff Office,VA,12,,          49,           0,          10,,           5,          34,         596,         183,         378,          35,,,,,,,,,,
Newport News Police Dept,VA,12,     177550,       1235,          28,          95,,         515,         597,       7430,       1589,       5165,         676,         695.6,          15.8,          53.5,,         290.1,         336.2,       4184.7,         895.0,       2909.0,         380.7
Norfolk Police Dept,VA,12,     227903,       1981,          51,         106,,         918,         906,      11737,       1725,       8981,       1031,         869.2,          22.4,          46.5,,         402.8,         397.5,       5150.0,         756.9,       3940.7,         452.4
Orange County Sheriff Office,VA,12,,          32,           0,           6,,           2,          24,         238,          50,         171,          17,,,,,,,,,,
Petersburg Police Dept,VA,12,      32210,         499,           7,          18,,         212,         262,       2339,         674,       1380,         285,       1549.2,          21.7,          55.9,,         658.2,         813.4,       7261.7,       2092.5,       4284.4,         884.8
Pittsylvania County Sheriff Office,VA,12,,          55,           4,           5,,          18,          28,         420,         168,         223,          29,,,,,,,,,,
Poquoson Police Dept,VA,12,      11939,          17,           0,           2,,           0,          15,         156,          20,         125,          11,         142.4,            .0,          16.8,,            .0,         125.6,       1306.6,         167.5,       1047.0,          92.1
Portsmouth Police Dept,VA,12,     101284,         804,          17,          37,,         326,         424,       5069,       1102,       3664,         303,         793.8,          16.8,          36.5,,         321.9,         418.6,       5004.7,       1088.0,       3617.6,         299.2
Powhatan County Sheriff Office,VA,12,,          12,           0,           4,,           0,           8,         257,          67,         174,          16,,,,,,,,,,
Prince George County Police Department,VA,12,,          56,           0,          11,,          16,          29,         442,          71,         323,          48,,,,,,,,,,
Prince William County Police Department,VA,12,,         631,           9,          25,,         277,         320,       7169,       1017,       5533,         619,,,,,,,,,,
Radford Police Dept,VA,12,      14317,          40,           0,           8,,           5,          27,         501,         120,         358,          23,         279.4,            .0,          55.9,,          34.9,         188.6,       3499.3,         838.2,       2500.5,         160.6
Richmond (City) Bureau Of Police,VA,12,     191785,       1841,          54,          54,,         970,         763,       8984,       1862,       5828,       1294,         959.9,          28.2,          28.2,,         505.8,         397.8,       4684.4,         970.9,       3038.8,         674.7
Roanoke (City) Police Dept,VA,12,      90894,         901,           4,          55,,         266,         576,       5015,       1017,       3650,         348,         991.3,           4.4,          60.5,,         292.6,         633.7,       5517.4,       1118.9,       4015.7,         382.9
Roanoke County Police Department,VA,12,,         194,           1,          22,,          24,         147,       1119,         256,         819,          44,,,,,,,,,,
Rockingham County Sheriff Department,VA,12,,          22,           0,           6,,           1,          15,         316,         113,         201,           2,,,,,,,,,,
Salem Police Dept,VA,12,      24774,          27,           0,           3,,          10,          14,         705,          91,         576,          38,         109.0,            .0,          12.1,,          40.4,          56.5,       2845.7,         367.3,       2325.0,         153.4
Shenandoah,VA,12,,          41,           0,           2,,           0,          39,         275,          73,         184,          18,,,,,,,,,,
Spotsylvania County Sheriff Office,VA,12,,         352,           5,          38,,          52,         257,       2130,         276,       1760,          94,,,,,,,,,,
Stafford County Sheriff Office,VA,12,,         191,           4,          46,,          28,         113,       1523,         223,       1173,         127,,,,,,,,,,
Staunton Police Dept,VA,12,      23210,          72,           0,           4,,          19,          49,         737,          99,         607,          31,         310.2,            .0,          17.2,,          81.9,         211.1,       3175.4,         426.5,       2615.3,         133.6
Suffolk Police Dept,VA,12,      83631,         333,           2,          25,,          84,         222,       2527,         457,       1943,         127,         398.2,           2.4,          29.9,,         100.4,         265.5,       3021.6,         546.4,       2323.3,         151.9
Tazewell County Sheriff Office,VA,12,,          55,           2,          12,,           7,          34,         503,         108,         376,          19,,,,,,,,,,
Vienna Police Dept,VA,9,      14923,           7,           0,           0,,           3,           4,         108,          11,          87,          10,,,,,,,,,,
Virginia Beach Police Dept,VA,12,     435943,       1084,          16,          85,,         552,         431,      13096,       2165,      10341,         590,         248.7,           3.7,          19.5,,         126.6,          98.9,       3004.1,         496.6,       2372.1,         135.3
Washington County Sheriff Office,VA,12,,          90,           0,          20,,           9,          61,       1331,         249,       1027,          55,,,,,,,,,,
Waynesboro Police Dept,VA,12,      21681,          78,           0,           8,,          16,          54,         657,          90,         528,          39,         359.8,            .0,          36.9,,          73.8,         249.1,       3030.3,         415.1,       2435.3,         179.9
Williamsburg Police Dept,VA,12,      11740,          30,           0,           4,,          20,           6,         257,          18,         219,          20,         255.5,            .0,          34.1,,         170.4,          51.1,       2189.1,         153.3,       1865.4,         170.4
Winchester Police Dept,VA,12,      25443,         108,           1,          12,,          35,          60,       1244,         170,       1000,          74,         424.5,           3.9,          47.2,,         137.6,         235.8,       4889.4,         668.2,       3930.4,         290.8
Wise County Sheriff Office,VA,12,,          63,           1,           6,,           1,          55,         424,         126,         260,          38,,,,,,,,,,
York County Sheriff Office,VA,12,,          76,           1,          11,,          27,          37,       1198,         156,         998,          44,,,,,,,,,,

		
		,1. The figures shown in this column for the offense of rape were estimated using the legacy UCR definition of rape - previously known as "Forcible" rape.  See UCR Offense Definitions for further information.
		
		,2. The figures shown in this column for the offense of rape were estimated using the revised Uniform Crime Reporting (UCR) definition of rape. In December 2011 the UCR program changed its definition of SRS rape to this revised definition. This change can be seen in the UCR data starting in 2013. Prior to 2013 this column will be blank. See UCR Offense Definitions for further information.
		
		
"Notes: When data are unavailable, the cells are blank or the year is not presented."

          Crime rates are not available for agencies that report data for less than 12 months of a year.


"Sources: FBI, Uniform Crime Reports, prepared by the National Archive of Criminal Justice Data" 
Date of download: Feb 14 2019 
