Gloucester County Sheriff Office,VA,12,,          23,           1,           5,,           6,          11,         509,          40,         440,          29,,,,,,,,,,
Halifax County Sheriff Department,VA,12,,          35,           1,           5,,           6,          23,         423,         143,         244,          36,,,,,,,,,,
Hampton Police Dept,VA,12,     145897,         468,           8,          37,,         212,         211,       5146,         764,       3982,         400,         320.8,           5.5,          25.4,,         145.3,         144.6,       3527.1,         523.7,       2729.3,         274.2
Hanover,VA,12,,          39,           1,           8,,          10,          20,       1133,         110,         969,          54,,,,,,,,,,
Harrisonburg Police Dept,VA,12,      44346,         143,           1,          12,,          25,         105,       1223,         245,         905,          73,         322.5,           2.3,          27.1,,          56.4,         236.8,       2757.9,         552.5,       2040.8,         164.6
Henrico County Police Dept,VA,12,,         585,          17,          34,,         329,         205,       9124,       1499,       7054,         571,,,,,,,,,,
Henry County Sheriff Office,VA,12,,         156,           6,           9,,          35,         106,       1210,         364,         764,          82,,,,,,,,,,
Herndon Police Dept,VA,12,      21900,          44,           0,           3,,          11,          30,         450,          39,         393,          18,         200.9,            .0,          13.7,,          50.2,         137.0,       2054.8,         178.1,       1794.5,          82.2
Hopewell Police Dept,VA,12,      23035,         278,           3,          13,,          76,         186,       1001,         294,         598,         109,       1206.9,          13.0,          56.4,,         329.9,         807.5,       4345.6,       1276.3,       2596.0,         473.2
James City County Police Department,VA,12,,          71,           1,          13,,          18,          39,         927,         200,         694,          33,,,,,,,,,,
King George County Sheriff Office,VA,12,,          33,           0,           9,,           4,          20,         415,          77,         317,          21,,,,,,,,,,
Leesburg Police Dept,VA,12,      39899,          59,           1,           7,,          22,          29,         804,          62,         717,          25,         147.9,           2.5,          17.5,,          55.1,          72.7,       2015.1,         155.4,       1797.0,          62.7
Loudoun County Sheriff Office,VA,12,,         283,           3,          49,,          37,         194,       3157,         288,       2681,         188,,,,,,,,,,
Louisa County Sheriff Office,VA,12,,          40,           1,          16,,           5,          18,         453,          78,         360,          15,,,,,,,,,,
Lynchburg Police Dept,VA,12,      71805,         347,           4,          30,,         101,         212,       2747,         425,       2168,         154,         483.3,           5.6,          41.8,,         140.7,         295.2,       3825.6,         591.9,       3019.3,         214.5
Manassas Police Dept,VA,12,      35290,         148,           4,          20,,          49,          75,       1086,         182,         814,          90,         419.4,          11.3,          56.7,,         138.8,         212.5,       3077.4,         515.7,       2306.6,         255.0
Manassas Park Police Dept,VA,12,      11528,          23,           0,           6,,           4,          13,         190,          16,         153,          21,         199.5,            .0,          52.0,,          34.7,         112.8,       1648.2,         138.8,       1327.2,         182.2
Martinsville Police Dept,VA,12,      14430,          59,           1,           2,,          25,          31,         547,         102,         421,          24,         408.9,           6.9,          13.9,,         173.3,         214.8,       3790.7,         706.9,       2917.5,         166.3
Montgomery County Sheriff Office,VA,12,,          47,           1,           7,,           2,          37,         554,         160,         342,          52,,,,,,,,,,
Newport News Police Dept,VA,12,     178308,       1237,          16,          75,,         509,         637,       7368,       1460,       5401,         507,         693.7,           9.0,          42.1,,         285.5,         357.2,       4132.2,         818.8,       3029.0,         284.3
Norfolk Police Dept,VA,12,     235067,       1971,          29,          93,,       1051,         798,      12278,       1881,       9274,       1123,         838.5,          12.3,          39.6,,         447.1,         339.5,       5223.2,         800.2,       3945.3,         477.7
Orange County Sheriff Office,VA,12,,          15,           1,           3,,           1,          10,         254,          51,         179,          24,,,,,,,,,,
Petersburg Police Dept,VA,12,      32677,         616,           5,          30,,         256,         325,       2483,         871,       1300,         312,       1885.1,          15.3,          91.8,,         783.4,         994.6,       7598.6,       2665.5,       3978.3,         954.8
Pittsylvania County Sheriff Office,VA,12,,          73,           2,          12,,          16,          43,         580,         230,         321,          29,,,,,,,,,,
Poquoson Police Dept,VA,12,      11850,          15,           0,           4,,           0,          11,         208,          33,         166,           9,         126.6,            .0,          33.8,,            .0,          92.8,       1755.3,         278.5,       1400.8,          75.9
Portsmouth Police Dept,VA,12,     101782,         723,          16,          60,,         349,         298,       5668,       1123,       4195,         350,         710.3,          15.7,          58.9,,         342.9,         292.8,       5568.8,       1103.3,       4121.6,         343.9
Powhatan County Sheriff Office,VA,12,,          12,           4,           2,,           3,           3,         319,          80,         211,          28,,,,,,,,,,
Prince George County Police Department,VA,12,,          41,           0,           8,,          13,          20,         438,          85,         325,          28,,,,,,,,,,
Prince William County Police Department,VA,12,,         570,          12,          30,,         261,         267,       7582,       1083,       5868,         631,,,,,,,,,,
Radford Police Dept,VA,12,      16109,          79,           1,           4,,           8,          66,         540,         167,         358,          15,         490.4,           6.2,          24.8,,          49.7,         409.7,       3352.2,       1036.7,       2222.4,          93.1
Richmond (City) Bureau Of Police,VA,12,     199674,       1588,          30,          51,,         780,         727,       8177,       1793,       5351,       1033,         795.3,          15.0,          25.5,,         390.6,         364.1,       4095.2,         898.0,       2679.9,         517.3
Roanoke (City) Police Dept,VA,12,      91983,         747,          11,          48,,         213,         475,       5102,         984,       3821,         297,         812.1,          12.0,          52.2,,         231.6,         516.4,       5546.7,       1069.8,       4154.0,         322.9
Roanoke County Police Department,VA,12,,         116,           2,          15,,          18,          81,       1196,         223,         907,          66,,,,,,,,,,
Rockingham County Sheriff Department,VA,12,,          21,           1,           8,,           0,          12,         273,         112,         153,           8,,,,,,,,,,
Salem Police Dept,VA,12,      25193,          36,           2,           1,,           7,          26,         763,         122,         605,          36,         142.9,           7.9,           4.0,,          27.8,         103.2,       3028.6,         484.3,       2401.5,         142.9
Shenandoah,VA,12,,          39,           0,           6,,           2,          31,         330,          91,         215,          24,,,,,,,,,,
Spotsylvania County Sheriff Office,VA,12,,         286,           1,          41,,          46,         198,       2477,         297,       2042,         138,,,,,,,,,,
Stafford County Sheriff Office,VA,12,,         182,           2,          47,,          40,          93,       1701,         213,       1352,         136,,,,,,,,,,
Staunton Police Dept,VA,12,      23746,          62,           2,           6,,          13,          41,         610,          59,         526,          25,         261.1,           8.4,          25.3,,          54.7,         172.7,       2568.9,         248.5,       2215.1,         105.3
Suffolk Police Dept,VA,12,      83470,         314,           5,          30,,          90,         189,       2153,         387,       1621,         145,         376.2,           6.0,          35.9,,         107.8,         226.4,       2579.4,         463.6,       1942.0,         173.7
Tazewell County Sheriff Office,VA,12,,          42,           2,           4,,           4,          32,         543,         135,         379,          29,,,,,,,,,,
Vienna Police Dept,VA,12,      14889,           7,           0,           1,,           0,           6,         246,          32,         209,           5,          47.0,            .0,           6.7,,            .0,          40.3,       1652.2,         214.9,       1403.7,          33.6
Virginia Beach Police Dept,VA,12,     434163,       1040,          14,          73,,         529,         424,      12654,       1929,      10082,         643,         239.5,           3.2,          16.8,,         121.8,          97.7,       2914.6,         444.3,       2322.2,         148.1
Washington County Sheriff Office,VA,12,,          57,           2,          13,,           7,          35,       1146,         253,         845,          48,,,,,,,,,,
Waynesboro Police Dept,VA,12,      21846,          92,           1,           3,,          21,          67,         637,         107,         496,          34,         421.1,           4.6,          13.7,,          96.1,         306.7,       2915.9,         489.8,       2270.4,         155.6
Williamsburg Police Dept,VA,12,      12445,          23,           0,           3,,          10,          10,         251,          13,         225,          13,         184.8,            .0,          24.1,,          80.4,          80.4,       2016.9,         104.5,       1808.0,         104.5
Winchester Police Dept,VA,12,      25904,          85,           1,           8,,          36,          40,       1320,         202,       1064,          54,         328.1,           3.9,          30.9,,         139.0,         154.4,       5095.7,         779.8,       4107.5,         208.5
Wise County Sheriff Office,VA,12,,          47,           0,           8,,           3,          36,         370,         118,         224,          28,,,,,,,,,,
York County Sheriff Office,VA,12,,          67,           1,           8,,          26,          32,       1283,         204,       1039,          40,,,,,,,,,,

		
		,1. The figures shown in this column for the offense of rape were estimated using the legacy UCR definition of rape - previously known as "Forcible" rape.  See UCR Offense Definitions for further information.
		
		,2. The figures shown in this column for the offense of rape were estimated using the revised Uniform Crime Reporting (UCR) definition of rape. In December 2011 the UCR program changed its definition of SRS rape to this revised definition. This change can be seen in the UCR data starting in 2013. Prior to 2013 this column will be blank. See UCR Offense Definitions for further information.
		
		
"Notes: When data are unavailable, the cells are blank or the year is not presented."

          Crime rates are not available for agencies that report data for less than 12 months of a year.


"Sources: FBI, Uniform Crime Reports, prepared by the National Archive of Criminal Justice Data" 
Date of download: Feb 14 2019 
