Halifax County Sheriff Department,VA,12,,          33,           2,           6,,           7,          18,         374,         117,         219,          38,,,,,,,,,,
Hampton Police Dept,VA,12,     145932,         450,          11,          24,,         194,         221,       5233,         822,       4022,         389,         308.4,           7.5,          16.4,,         132.9,         151.4,       3585.9,         563.3,       2756.1,         266.6
Hanover,VA,12,,          43,           0,           6,,           9,          28,       1050,         112,         867,          71,,,,,,,,,,
Harrisonburg Police Dept,VA,12,      44597,         135,           0,           9,,          27,          99,       1244,         187,       1003,          54,         302.7,            .0,          20.2,,          60.5,         222.0,       2789.4,         419.3,       2249.0,         121.1
Henrico County Police Dept,VA,12,,         506,          13,          32,,         271,         190,       8526,       1480,       6603,         443,,,,,,,,,,
Henry County Sheriff Office,VA,12,,         138,           5,           5,,          30,          98,       1095,         309,         724,          62,,,,,,,,,,
Herndon Police Dept,VA,12,      22078,          48,           1,           9,,          15,          23,         397,          28,         346,          23,         217.4,           4.5,          40.8,,          67.9,         104.2,       1798.2,         126.8,       1567.2,         104.2
Hopewell Police Dept,VA,12,      23324,         207,           4,          13,,          70,         120,         836,         266,         501,          69,         887.5,          17.1,          55.7,,         300.1,         514.5,       3584.3,       1140.5,       2148.0,         295.8
James City County Police Department,VA,12,,          69,           0,          12,,          15,          42,         983,         149,         801,          33,,,,,,,,,,
King George County Sheriff Office,VA,12,,          23,           1,           6,,           2,          14,         348,          49,         267,          32,,,,,,,,,,
Leesburg Police Dept,VA,12,      41092,          63,           2,           8,,          19,          34,         736,          44,         668,          24,         153.3,           4.9,          19.5,,          46.2,          82.7,       1791.1,         107.1,       1625.6,          58.4
Loudoun County Sheriff Office,VA,12,,         252,           2,          29,,          35,         186,       2964,         306,       2502,         156,,,,,,,,,,
Louisa County Sheriff Office,VA,12,,          34,           2,           5,,           0,          27,         356,          98,         256,           2,,,,,,,,,,
Lynchburg Police Dept,VA,12,      73735,         339,           0,          21,,          80,         238,       2232,         372,       1749,         111,         459.8,            .0,          28.5,,         108.5,         322.8,       3027.1,         504.5,       2372.0,         150.5
Manassas Police Dept,VA,12,      35321,         175,           2,          11,,          56,         106,       1093,         152,         840,         101,         495.5,           5.7,          31.1,,         158.5,         300.1,       3094.5,         430.3,       2378.2,         285.9
Manassas Park Police Dept,VA,12,      11477,          11,           0,           0,,           5,           6,         217,          17,         181,          19,          95.8,            .0,            .0,,          43.6,          52.3,       1890.7,         148.1,       1577.1,         165.5
Martinsville Police Dept,VA,12,      14509,          40,           0,           2,,           9,          29,         501,          90,         390,          21,         275.7,            .0,          13.8,,          62.0,         199.9,       3453.0,         620.3,       2688.0,         144.7
Montgomery County Sheriff Office,VA,12,,          39,           2,           6,,           4,          27,         485,         141,         326,          18,,,,,,,,,,
Newport News Police Dept,VA,12,     180174,       1023,          23,          66,,         392,         542,       6412,       1255,       4676,         481,         567.8,          12.8,          36.6,,         217.6,         300.8,       3558.8,         696.5,       2595.3,         267.0
Norfolk Police Dept,VA,12,     235097,       1608,          42,         113,,         651,         802,      13327,       2117,      10238,         972,         684.0,          17.9,          48.1,,         276.9,         341.1,       5668.7,         900.5,       4354.8,         413.4
Orange County Sheriff Office,VA,12,,           7,           0,           0,,           1,           6,         188,          45,         125,          18,,,,,,,,,,
Petersburg Police Dept,VA,12,      32966,         307,           6,          12,,         121,         168,       2196,         674,       1275,         247,         931.3,          18.2,          36.4,,         367.0,         509.6,       6661.4,       2044.5,       3867.6,         749.3
Pittsylvania County Sheriff Office,VA,12,,          57,           2,           6,,          13,          36,         564,         200,         342,          22,,,,,,,,,,
Poquoson Police Dept,VA,12,      11902,          28,           0,           4,,           1,          23,         165,          24,         131,          10,         235.3,            .0,          33.6,,           8.4,         193.2,       1386.3,         201.6,       1100.7,          84.0
Portsmouth Police Dept,VA,12,     100970,         716,          17,          20,,         352,         327,       5661,       1187,       4178,         296,         709.1,          16.8,          19.8,,         348.6,         323.9,       5606.6,       1175.6,       4137.9,         293.2
Powhatan County Sheriff Office,VA,12,,           5,           0,           3,,           1,           1,         250,          44,         191,          15,,,,,,,,,,
Prince George County Police Department,VA,12,,          38,           1,           9,,          14,          14,         510,         117,         357,          36,,,,,,,,,,
Prince William County Police Department,VA,12,,         661,          10,          45,,         266,         340,       7396,       1037,       5844,         515,,,,,,,,,,
Radford Police Dept,VA,12,      16216,          83,           1,          17,,           8,          57,         514,         167,         335,          12,         511.8,           6.2,         104.8,,          49.3,         351.5,       3169.7,       1029.8,       2065.9,          74.0
Richmond (City) Bureau Of Police,VA,12,     203233,       1657,          39,          39,,         856,         723,       8437,       1569,       5880,         988,         815.3,          19.2,          19.2,,         421.2,         355.7,       4151.4,         772.0,       2893.2,         486.1
Roanoke (City) Police Dept,VA,12,      93110,         637,           9,          28,,         183,         417,       4987,         912,       3784,         291,         684.1,           9.7,          30.1,,         196.5,         447.9,       5356.0,         979.5,       4064.0,         312.5
Roanoke County Police Department,VA,12,,         122,           2,          20,,          19,          81,       1269,         287,         929,          53,,,,,,,,,,
Rockingham County Sheriff Department,VA,12,,          31,           2,          13,,           7,           9,         218,          76,         136,           6,,,,,,,,,,
Salem Police Dept,VA,12,      25616,          32,           0,           5,,           8,          19,         785,          89,         659,          37,         124.9,            .0,          19.5,,          31.2,          74.2,       3064.5,         347.4,       2572.6,         144.4
Shenandoah,VA,12,,          26,           1,           2,,           0,          23,         286,          71,         207,           8,,,,,,,,,,
Spotsylvania County Sheriff Office,VA,12,,         262,           4,          46,,          51,         161,       2346,         280,       1961,         105,,,,,,,,,,
Stafford County Sheriff Office,VA,12,,         181,           8,          35,,          38,         100,       1764,         200,       1442,         122,,,,,,,,,,
Staunton Police Dept,VA,12,      24072,          32,           2,           1,,           7,          22,         550,          60,         470,          20,         132.9,           8.3,           4.2,,          29.1,          91.4,       2284.8,         249.3,       1952.5,          83.1
Suffolk Police Dept,VA,12,      84929,         294,           6,          33,,          81,         174,       2210,         465,       1650,          95,         346.2,           7.1,          38.9,,          95.4,         204.9,       2602.2,         547.5,       1942.8,         111.9
Tazewell County Sheriff Office,VA,12,,          40,           4,           4,,           8,          24,         600,         126,         456,          18,,,,,,,,,,
Vienna Police Dept,VA,12,      14946,          10,           2,           0,,           4,           4,         303,          27,         269,           7,          66.9,          13.4,            .0,,          26.8,          26.8,       2027.3,         180.7,       1799.8,          46.8
Virginia Beach Police Dept,VA,12,     436175,         896,          19,          66,,         448,         363,      13421,       2043,      10812,         566,         205.4,           4.4,          15.1,,         102.7,          83.2,       3077.0,         468.4,       2478.8,         129.8
Washington County Sheriff Office,VA,12,,          32,           1,          10,,           1,          20,       1082,         259,         797,          26,,,,,,,,,,
Waynesboro Police Dept,VA,12,      22313,          66,           0,           8,,          21,          37,         794,         119,         648,          27,         295.8,            .0,          35.9,,          94.1,         165.8,       3558.5,         533.3,       2904.1,         121.0
Williamsburg Police Dept,VA,12,      12584,          24,           1,           0,,           8,          15,         212,          11,         191,          10,         190.7,           7.9,            .0,,          63.6,         119.2,       1684.7,          87.4,       1517.8,          79.5
Winchester Police Dept,VA,12,      26252,          84,           0,           9,,          40,          35,       1169,         150,         980,          39,         320.0,            .0,          34.3,,         152.4,         133.3,       4453.0,         571.4,       3733.0,         148.6
Wise County Sheriff Office,VA,12,,          42,           0,           6,,           2,          34,         392,          99,         258,          35,,,,,,,,,,
York County Sheriff Office,VA,12,,          84,           1,           7,,          19,          57,       1300,         158,       1112,          30,,,,,,,,,,

		
		,1. The figures shown in this column for the offense of rape were estimated using the legacy UCR definition of rape - previously known as "Forcible" rape.  See UCR Offense Definitions for further information.
		
		,2. The figures shown in this column for the offense of rape were estimated using the revised Uniform Crime Reporting (UCR) definition of rape. In December 2011 the UCR program changed its definition of SRS rape to this revised definition. This change can be seen in the UCR data starting in 2013. Prior to 2013 this column will be blank. See UCR Offense Definitions for further information.
		
		
"Notes: When data are unavailable, the cells are blank or the year is not presented."

          Crime rates are not available for agencies that report data for less than 12 months of a year.


"Sources: FBI, Uniform Crime Reports, prepared by the National Archive of Criminal Justice Data" 
Date of download: Feb 14 2019 
