Herndon Police Dept,VA,12,      21937,          34,           2,           2,,           6,          24,         466,          27,         399,          40,         155.0,           9.1,           9.1,,          27.4,         109.4,       2124.3,         123.1,       1818.8,         182.3
Hopewell Police Dept,VA,12,      22614,         177,           1,          12,,          55,         109,       1135,         275,         738,         122,         782.7,           4.4,          53.1,,         243.2,         482.0,       5019.0,       1216.1,       3263.5,         539.5
James City County Police Department,VA,12,,          85,           0,          20,,          12,          53,         891,         124,         714,          53,,,,,,,,,,
King George County Sheriff Office,VA,12,,          22,           2,           4,,           3,          13,         386,          40,         319,          27,,,,,,,,,,
Leesburg Police Dept,VA,12,      33651,          63,           0,          13,,          11,          39,         846,          72,         735,          39,         187.2,            .0,          38.6,,          32.7,         115.9,       2514.0,         214.0,       2184.2,         115.9
Loudoun County Sheriff Office,VA,12,,         139,           1,          26,,          36,          76,       2663,         244,       2252,         167,,,,,,,,,,
Louisa County Sheriff Office,VA,12,,          29,           0,           8,,           4,          17,         433,          59,         348,          26,,,,,,,,,,
Lynchburg Police Dept,VA,12,      65761,         244,           4,          19,,          64,         157,       2508,         385,       1944,         179,         371.0,           6.1,          28.9,,          97.3,         238.7,       3813.8,         585.5,       2956.2,         272.2
Manassas Police Dept,VA,12,      37536,         162,           3,          22,,          48,          89,       1143,         126,         878,         139,         431.6,           8.0,          58.6,,         127.9,         237.1,       3045.1,         335.7,       2339.1,         370.3
Manassas Park Police Dept,VA,12,      11099,          30,           0,           5,,           5,          20,         291,          23,         228,          40,         270.3,            .0,          45.0,,          45.0,         180.2,       2621.9,         207.2,       2054.2,         360.4
Martinsville Police Dept,VA,12,      15271,          56,           1,           6,,          19,          30,         530,          90,         415,          25,         366.7,           6.5,          39.3,,         124.4,         196.5,       3470.6,         589.4,       2717.6,         163.7
Montgomery County Sheriff Office,VA,12,,          52,           1,          13,,           2,          36,         532,         130,         366,          36,,,,,,,,,,
Newport News Police Dept,VA,12,     183454,       1390,          18,         108,,         524,         740,       7805,       1442,       5430,         933,         757.7,           9.8,          58.9,,         285.6,         403.4,       4254.5,         786.0,       2959.9,         508.6
Norfolk Police Dept,VA,12,     244132,       1345,          35,          87,,         683,         540,      12575,       1473,       9873,       1229,         550.9,          14.3,          35.6,,         279.8,         221.2,       5150.9,         603.4,       4044.1,         503.4
Orange County Sheriff Office,VA,12,,          11,           0,           4,,           0,           7,         156,          29,         113,          14,,,,,,,,,,
Petersburg Police Dept,VA,12,      33420,         294,           4,          20,,         112,         158,       2395,         561,       1441,         393,         879.7,          12.0,          59.8,,         335.1,         472.8,       7166.4,       1678.6,       4311.8,       1175.9
Pittsylvania County Sheriff Office,VA,12,,          60,           1,           9,,           7,          43,         453,         186,         231,          36,,,,,,,,,,
Poquoson Police Dept,VA,12,      11962,           9,           0,           0,,           2,           7,         183,          38,         136,           9,          75.2,            .0,            .0,,          16.7,          58.5,       1529.8,         317.7,       1136.9,          75.2
Portsmouth Police Dept,VA,12,     100608,         892,           8,          31,,         344,         509,       5414,       1245,       3587,         582,         886.6,           8.0,          30.8,,         341.9,         505.9,       5381.3,       1237.5,       3565.3,         578.5
Powhatan County Sheriff Office,VA,12,,           5,           0,           1,,           2,           2,         234,          48,         161,          25,,,,,,,,,,
Prince George County Police Department,VA,12,,          52,           1,          12,,          13,          26,         366,          21,         309,          36,,,,,,,,,,
Prince William County Police Department,VA,12,,         546,           5,          29,,         209,         303,       7863,       1056,       5971,         836,,,,,,,,,,
Richmond (City) Bureau Of Police,VA,12,     196667,       2706,          93,         104,,       1345,       1164,      13117,       2734,       7997,       2386,       1375.9,          47.3,          52.9,,         683.9,         591.9,       6669.6,       1390.2,       4066.3,       1213.2
Roanoke (City) Police Dept,VA,12,      93787,         855,           8,          62,,         187,         598,       5977,         995,       4489,         493,         911.6,           8.5,          66.1,,         199.4,         637.6,       6373.0,       1060.9,       4786.4,         525.7
Roanoke County Police Department,VA,12,,         199,           1,          17,,           6,         175,       1100,         184,         817,          99,,,,,,,,,,
Rockingham County Sheriff Department,VA,12,,          24,           1,          10,,           1,          12,         357,         121,         216,          20,,,,,,,,,,
Salem Police Dept,VA,12,      24848,          34,           0,           5,,           8,          21,         623,          66,         514,          43,         136.8,            .0,          20.1,,          32.2,          84.5,       2507.2,         265.6,       2068.6,         173.1
Shenandoah,VA,11,,          21,           1,           1,,           1,          18,         200,          33,         153,          14,,,,,,,,,,
Spotsylvania County Sheriff Office,VA,12,,         170,           5,          10,,          20,         135,       1621,         100,       1435,          86,,,,,,,,,,
Stafford County Sheriff Office,VA,12,,         115,           5,          26,,          17,          67,       1611,         160,       1349,         102,,,,,,,,,,
Staunton Police Dept,VA,12,      24085,          60,           1,           5,,          10,          44,         669,          68,         576,          25,         249.1,           4.2,          20.8,,          41.5,         182.7,       2777.7,         282.3,       2391.5,         103.8
Suffolk Police Dept,VA,12,      74247,         427,           5,          31,,          94,         297,       2847,         496,       2203,         148,         575.1,           6.7,          41.8,,         126.6,         400.0,       3834.5,         668.0,       2967.1,         199.3
Tazewell County Sheriff Office,VA,12,,          58,           0,          14,,           2,          42,         710,         190,         488,          32,,,,,,,,,,
Vienna Police Dept,VA,3,      15016,           3,           0,           0,,           0,           3,          49,           1,          41,           7,,,,,,,,,,
Virginia Beach Police Dept,VA,12,     443840,       1006,          15,         141,,         478,         372,      13553,       1775,      11014,         764,         226.7,           3.4,          31.8,,         107.7,          83.8,       3053.6,         399.9,       2481.5,         172.1
Washington County Sheriff Office,VA,12,,          84,           5,          13,,           4,          62,         900,         204,         646,          50,,,,,,,,,,
Waynesboro Police Dept,VA,12,      20591,          72,           2,           3,,          10,          57,         756,          86,         624,          46,         349.7,           9.7,          14.6,,          48.6,         276.8,       3671.5,         417.7,       3030.5,         223.4
Williamsburg Police Dept,VA,12,      11720,          14,           1,           4,,           4,           5,         317,          28,         268,          21,         119.5,           8.5,          34.1,,          34.1,          42.7,       2704.8,         238.9,       2286.7,         179.2
Winchester Police Dept,VA,12,      24677,          74,           0,           7,,          20,          47,       1432,         109,       1263,          60,         299.9,            .0,          28.4,,          81.0,         190.5,       5803.0,         441.7,       5118.1,         243.1
Wise County Sheriff Office,VA,12,,          73,           3,          15,,           1,          54,         485,         161,         286,          38,,,,,,,,,,
York County Sheriff Office,VA,12,,          55,           1,           9,,          11,          34,       1166,          96,       1032,          38,,,,,,,,,,

		
		,1. The figures shown in this column for the offense of rape were estimated using the legacy UCR definition of rape - previously known as "Forcible" rape.  See UCR Offense Definitions for further information.
		
		,2. The figures shown in this column for the offense of rape were estimated using the revised Uniform Crime Reporting (UCR) definition of rape. In December 2011 the UCR program changed its definition of SRS rape to this revised definition. This change can be seen in the UCR data starting in 2013. Prior to 2013 this column will be blank. See UCR Offense Definitions for further information.
		
		
"Notes: When data are unavailable, the cells are blank or the year is not presented."

          Crime rates are not available for agencies that report data for less than 12 months of a year.

"         Alexandria Police Dept Virginia 2004 - Because of changes in reporting practices, annexations, and/or incomplete data, 2004 burglary and larceny-theft figures are not comparable to previous years' data."

"         Fairfax County Police Department Virginia 2004 - Because of changes in reporting practices, annexations, and/or incomplete data, 2004 figures are not comparable to previous years' data."


"Sources: FBI, Uniform Crime Reports, prepared by the National Archive of Criminal Justice Data" 
Date of download: Feb 14 2019 
