Pittsylvania County Sheriff Office,VA,12,,          88,           3,          15,,          11,          59,         354,         155,         163,          36,,,,,,,,,,
Poquoson Police Dept,VA,12,      11566,           8,           0,           2,,           0,           6,          91,          10,          76,           5,          69.2,            .0,          17.3,,            .0,          51.9,         786.8,          86.5,         657.1,          43.2
Portsmouth Police Dept,VA,12,     100565,         986,          21,          30,,         402,         533,       5551,       1366,       3428,         757,         980.5,          20.9,          29.8,,         399.7,         530.0,       5519.8,       1358.3,       3408.7,         752.7
Powhatan County Sheriff Office,VA,12,,          11,           1,           6,,           0,           4,         228,          34,         174,          20,,,,,,,,,,
Prince George County Police Department,VA,12,,          42,           1,           6,,           4,          31,         416,          63,         326,          27,,,,,,,,,,
Prince William County Police Department,VA,12,,         554,           6,          67,,         177,         304,       7067,         907,       5510,         650,,,,,,,,,,
Richmond (City) Bureau Of Police,VA,12,     197790,       2523,          73,         125,,       1163,       1162,      14799,       2884,       9140,       2775,       1275.6,          36.9,          63.2,,         588.0,         587.5,       7482.2,       1458.1,       4621.1,       1403.0
Roanoke (City) Police Dept,VA,12,      94911,         538,           4,          44,,         124,         366,       4204,         519,       3380,         305,         566.8,           4.2,          46.4,,         130.6,         385.6,       4429.4,         546.8,       3561.2,         321.4
Roanoke County Police Department,VA,12,,         175,           1,          15,,          11,         148,         993,         141,         786,          66,,,,,,,,,,
Rockingham County Sheriff Department,VA,12,,          15,           1,           5,,           2,           7,         304,         102,         193,           9,,,,,,,,,,
Salem Police Dept,VA,12,      24747,          14,           0,           2,,           2,          10,         571,          49,         486,          36,          56.6,            .0,           8.1,,           8.1,          40.4,       2307.4,         198.0,       1963.9,         145.5
Shenandoah,VA,12,,          25,           0,           3,,           1,          21,         288,          84,         185,          19,,,,,,,,,,
Spotsylvania County Sheriff Office,VA,12,,         115,           1,          16,,          19,          79,       2223,         260,       1871,          92,,,,,,,,,,
Stafford County Sheriff Office,VA,12,,         128,           3,          26,,          27,          72,       1747,         134,       1459,         154,,,,,,,,,,
Staunton Police Dept,VA,12,      23853,          39,           0,           5,,           4,          30,         680,          82,         553,          45,         163.5,            .0,          21.0,,          16.8,         125.8,       2850.8,         343.8,       2318.4,         188.7
Suffolk Police Dept,VA,12,      63677,         353,           3,          19,,         106,         225,       2552,         508,       1773,         271,         554.4,           4.7,          29.8,,         166.5,         353.3,       4007.7,         797.8,       2784.4,         425.6
Tazewell County Sheriff Office,VA,12,,         320,           1,          16,,           4,         299,         744,         263,         435,          46,,,,,,,,,,
Vienna Police Dept,VA,12,      14453,          18,           0,           2,,           4,          12,         225,          16,         204,           5,         124.5,            .0,          13.8,,          27.7,          83.0,       1556.8,         110.7,       1411.5,          34.6
Virginia Beach Police Dept,VA,12,     425257,         943,          11,         101,,         451,         380,      16950,       2601,      13498,         851,         221.7,           2.6,          23.8,,         106.1,          89.4,       3985.8,         611.6,       3174.1,         200.1
Washington County Sheriff Office,VA,12,,          33,           3,           7,,           5,          18,         450,          58,         361,          31,,,,,,,,,,
Waynesboro Police Dept,VA,5,      19520,          46,           1,           5,,           3,          37,         319,          42,         263,          14,,,,,,,,,,
Williamsburg Police Dept,VA,12,      11998,          50,           1,           0,,           8,          41,         190,          17,         156,          17,         416.7,           8.3,            .0,,          66.7,         341.7,       1583.6,         141.7,       1300.2,         141.7
Winchester Police Dept,VA,12,      23585,         108,           0,           5,,          22,          81,       1188,         179,         961,          48,         457.9,            .0,          21.2,,          93.3,         343.4,       5037.1,         759.0,       4074.6,         203.5
Wise County Sheriff Office,VA,12,,          61,           1,          11,,           3,          46,         324,         112,         191,          21,,,,,,,,,,
York County Sheriff Office,VA,12,,         158,           1,          10,,          19,         128,       1070,         138,         860,          72,,,,,,,,,,

		
		,1. The figures shown in this column for the offense of rape were estimated using the legacy UCR definition of rape - previously known as "Forcible" rape.  See UCR Offense Definitions for further information.
		
		,2. The figures shown in this column for the offense of rape were estimated using the revised Uniform Crime Reporting (UCR) definition of rape. In December 2011 the UCR program changed its definition of SRS rape to this revised definition. This change can be seen in the UCR data starting in 2013. Prior to 2013 this column will be blank. See UCR Offense Definitions for further information.
		
		
"Notes: When data are unavailable, the cells are blank or the year is not presented."

          Crime rates are not available for agencies that report data for less than 12 months of a year.


"Sources: FBI, Uniform Crime Reports, prepared by the National Archive of Criminal Justice Data" 
Date of download: Feb 14 2019 
