Falls Church Police Dept,VA,12,      10537,          27,           0,           2,,          10,          15,         442,          40,         338,          64,         256.2,            .0,          19.0,,          94.9,         142.4,       4194.7,         379.6,       3207.7,         607.4
Fauquier County Sheriff Office,VA,12,,          67,           4,           9,,           8,          46,         674,         100,         534,          40,,,,,,,,,,
Fluvanna County Sheriff Department,VA,12,,          46,           1,           6,,           1,          38,         220,          58,         146,          16,,,,,,,,,,
Franklin County Sheriff Office,VA,12,,          66,           2,          19,,           5,          40,         511,          87,         379,          45,,,,,,,,,,
Frederick County Sheriff Office,VA,12,,          47,           1,          24,,           7,          15,       1262,         256,         908,          98,,,,,,,,,,
Fredericksburg Police Dept,VA,12,      19576,         122,           1,           9,,          28,          84,         898,          75,         762,          61,         623.2,           5.1,          46.0,,         143.0,         429.1,       4587.2,         383.1,       3892.5,         311.6
Front Royal Police Dept,VA,12,      13799,          26,           0,           7,,           9,          10,         831,         209,         480,         142,         188.4,            .0,          50.7,,          65.2,          72.5,       6022.2,       1514.6,       3478.5,       1029.1
Gloucester County Sheriff Office,VA,12,,          30,           1,           7,,           3,          19,         485,          61,         404,          20,,,,,,,,,,
Halifax County Sheriff Department,VA,12,,          36,           2,           3,,           6,          25,         304,          76,         204,          24,,,,,,,,,,
Hampton Police Dept,VA,12,     148696,         605,          10,          36,,         283,         276,       6226,         992,       4141,       1093,         406.9,           6.7,          24.2,,         190.3,         185.6,       4187.1,         667.1,       2784.9,         735.1
Hanover,VA,12,,          61,           0,           4,,          20,          37,       1046,         129,         880,          37,,,,,,,,,,
Harrisonburg Police Dept,VA,12,      41092,         121,           1,          13,,          32,          75,       1268,         174,       1001,          93,         294.5,           2.4,          31.6,,          77.9,         182.5,       3085.8,         423.4,       2436.0,         226.3
Henrico County Police Dept,VA,12,,         652,          16,          34,,         280,         322,      10601,       1416,       8355,         830,,,,,,,,,,
Henry County Sheriff Office,VA,12,,         213,           7,          16,,          31,         159,       1468,         373,         983,         112,,,,,,,,,,
Herndon Police Dept,VA,12,      21989,          57,           0,           5,,          18,          34,         607,          21,         544,          42,         259.2,            .0,          22.7,,          81.9,         154.6,       2760.5,          95.5,       2474.0,         191.0
Hopewell Police Dept,VA,12,      22699,         171,           0,           5,,          56,         110,       1227,         277,         812,         138,         753.3,            .0,          22.0,,         246.7,         484.6,       5405.5,       1220.3,       3577.3,         608.0
James City County Police Department,VA,12,,          60,           4,          13,,          18,          25,         962,         155,         749,          58,,,,,,,,,,
King George County Sheriff Office,VA,12,,          34,           2,           3,,           4,          25,         386,          89,         274,          23,,,,,,,,,,
Leesburg Police Dept,VA,12,      28748,          79,           0,          16,,          14,          49,         815,          65,         691,          59,         274.8,            .0,          55.7,,          48.7,         170.4,       2835.0,         226.1,       2403.6,         205.2
Loudoun County Sheriff Office,VA,12,,         249,           5,          23,,          32,         189,       2884,         298,       2411,         175,,,,,,,,,,
Louisa County Sheriff Office,VA,12,,          24,           0,           7,,           5,          12,         468,         124,         329,          15,,,,,,,,,,
Lynchburg Police Dept,VA,12,      66276,         292,           6,          28,,          80,         178,       2440,         491,       1728,         221,         440.6,           9.1,          42.2,,         120.7,         268.6,       3681.6,         740.8,       2607.3,         333.5
Manassas Police Dept,VA,12,      35677,         130,           0,          16,,          54,          60,       1322,         149,       1023,         150,         364.4,            .0,          44.8,,         151.4,         168.2,       3705.5,         417.6,       2867.4,         420.4
Manassas Park Police Dept,VA,12,      10449,          21,           0,           1,,           6,          14,         310,          20,         240,          50,         201.0,            .0,           9.6,,          57.4,         134.0,       2966.8,         191.4,       2296.9,         478.5
Martinsville Police Dept,VA,12,      15654,          87,           1,          18,,          22,          46,         698,          87,         548,          63,         555.8,           6.4,         115.0,,         140.5,         293.9,       4458.9,         555.8,       3500.7,         402.5
Montgomery County Sheriff Office,VA,12,,          38,           0,          11,,           2,          25,         520,         135,         347,          38,,,,,,,,,,
Newport News Police Dept,VA,12,     182930,       1327,          30,          98,,         448,         751,       8485,       1509,       5812,       1164,         725.4,          16.4,          53.6,,         244.9,         410.5,       4638.4,         824.9,       3177.2,         636.3
Norfolk Police Dept,VA,12,     238020,       1599,          31,         129,,         808,         631,      13381,       1727,      10138,       1516,         671.8,          13.0,          54.2,,         339.5,         265.1,       5621.8,         725.6,       4259.3,         636.9
Orange County Sheriff Office,VA,12,,          14,           0,           3,,           1,          10,          97,          29,          54,          14,,,,,,,,,,
Petersburg Police Dept,VA,12,      34261,         344,           5,          25,,         111,         203,       2495,         522,       1655,         318,       1004.1,          14.6,          73.0,,         324.0,         592.5,       7282.3,       1523.6,       4830.6,         928.2
Pittsylvania County Sheriff Office,VA,12,,          72,           4,           8,,           6,          54,         373,         170,         174,          29,,,,,,,,,,
Poquoson Police Dept,VA,12,      11744,          10,           2,           0,,           0,           8,         113,          11,          93,           9,          85.1,          17.0,            .0,,            .0,          68.1,         962.2,          93.7,         791.9,          76.6
Portsmouth Police Dept,VA,12,     102117,       1099,          12,          30,,         473,         584,       5560,       1515,       3378,         667,       1076.2,          11.8,          29.4,,         463.2,         571.9,       5444.7,       1483.6,       3308.0,         653.2
Powhatan County Sheriff Office,VA,12,,          14,           1,           5,,           3,           5,         203,          44,         141,          18,,,,,,,,,,
Prince George County Police Department,VA,12,,          35,           1,           7,,          12,          15,         485,          54,         397,          34,,,,,,,,,,
Prince William County Police Department,VA,12,,         602,          12,          58,,         173,         359,       7615,       1093,       5796,         726,,,,,,,,,,
Richmond (City) Bureau Of Police,VA,12,     200842,       2758,          71,         120,,       1432,       1135,      15508,       2954,       9488,       3066,       1373.2,          35.4,          59.7,,         713.0,         565.1,       7721.5,       1470.8,       4724.1,       1526.6
Roanoke (City) Police Dept,VA,12,      96375,         707,          10,          44,,         176,         477,       5568,         816,       4368,         384,         733.6,          10.4,          45.7,,         182.6,         494.9,       5777.4,         846.7,       4532.3,         398.4
Roanoke County Police Department,VA,12,,         186,           0,          21,,          16,         149,       1053,         208,         770,          75,,,,,,,,,,
Rockingham County Sheriff Department,VA,12,,          23,           1,           7,,           3,          12,         272,          88,         168,          16,,,,,,,,,,
Salem Police Dept,VA,12,      25129,          28,           2,           4,,          10,          12,         634,          51,         551,          32,         111.4,           8.0,          15.9,,          39.8,          47.8,       2523.0,         203.0,       2192.7,         127.3
Shenandoah,VA,12,,          19,           0,           2,,           1,          16,         287,         105,         169,          13,,,,,,,,,,
Spotsylvania County Sheriff Office,VA,12,,         156,           0,          24,,          29,         103,       1939,         208,       1641,          90,,,,,,,,,,
Stafford County Sheriff Office,VA,12,,          88,           2,          27,,          18,          41,       1709,         152,       1442,         115,,,,,,,,,,
Staunton Police Dept,VA,12,      24221,          49,           1,           5,,           3,          40,         786,         104,         640,          42,         202.3,           4.1,          20.6,,          12.4,         165.1,       3245.1,         429.4,       2642.3,         173.4
Suffolk Police Dept,VA,12,      64660,         439,           7,          36,,         126,         270,       2348,         416,       1776,         156,         678.9,          10.8,          55.7,,         194.9,         417.6,       3631.3,         643.4,       2746.7,         241.3
Tazewell County Sheriff Office,VA,12,,         297,           2,          12,,           7,         276,         610,         150,         427,          33,,,,,,,,,,
Vienna Police Dept,VA,12,      14676,          17,           0,           1,,           7,           9,         240,          19,         212,           9,         115.8,            .0,           6.8,,          47.7,          61.3,       1635.3,         129.5,       1444.5,          61.3
Virginia Beach Police Dept,VA,12,     431819,         840,          12,         111,,         368,         349,      15325,       2290,      12102,         933,         194.5,           2.8,          25.7,,          85.2,          80.8,       3548.9,         530.3,       2802.6,         216.1
Washington County Sheriff Office,VA,12,,          48,           2,           7,,           3,          36,         618,          95,         486,          37,,,,,,,,,,
Waynesboro Police Dept,VA,12,      19821,         152,           0,           6,,          13,         133,         883,         113,         723,          47,         766.9,            .0,          30.3,,          65.6,         671.0,       4454.9,         570.1,       3647.6,         237.1
Williamsburg Police Dept,VA,12,      12183,          53,           0,           5,,           9,          39,         362,          41,         298,          23,         435.0,            .0,          41.0,,          73.9,         320.1,       2971.4,         336.5,       2446.0,         188.8
Winchester Police Dept,VA,12,      23949,          71,           0,          11,,          21,          39,       1333,         162,       1115,          56,         296.5,            .0,          45.9,,          87.7,         162.8,       5566.0,         676.4,       4655.7,         233.8
Wise County Sheriff Office,VA,12,,          76,           2,           7,,           7,          60,         320,          98,         185,          37,,,,,,,,,,
York County Sheriff Office,VA,12,,          95,           1,           3,,          22,          69,       1184,          97,       1041,          46,,,,,,,,,,

		
		,1. The figures shown in this column for the offense of rape were estimated using the legacy UCR definition of rape - previously known as "Forcible" rape.  See UCR Offense Definitions for further information.
		
		,2. The figures shown in this column for the offense of rape were estimated using the revised Uniform Crime Reporting (UCR) definition of rape. In December 2011 the UCR program changed its definition of SRS rape to this revised definition. This change can be seen in the UCR data starting in 2013. Prior to 2013 this column will be blank. See UCR Offense Definitions for further information.
		
		
"Notes: When data are unavailable, the cells are blank or the year is not presented."

          Crime rates are not available for agencies that report data for less than 12 months of a year.


"Sources: FBI, Uniform Crime Reports, prepared by the National Archive of Criminal Justice Data" 
Date of download: Feb 14 2019 
