Orange County Sheriff Office,VA,12,,          15,           0,           3,,           2,          10,         232,          39,         183,          10,,,,,,,,,,
Petersburg Police Dept,VA,12,      32807,         156,           6,           9,,          53,          88,       1470,         434,         929,         107,         475.5,          18.3,          27.4,,         161.6,         268.2,       4480.8,       1322.9,       2831.7,         326.1
Pittsylvania County Sheriff Office,VA,12,,          44,           4,          10,,           8,          22,         663,         242,         390,          31,,,,,,,,,,
Poquoson Police Dept,VA,12,      12295,           8,           0,           1,,           2,           5,         149,          40,         104,           5,          65.1,            .0,           8.1,,          16.3,          40.7,       1211.9,         325.3,         845.9,          40.7
Portsmouth Police Dept,VA,12,      96676,         550,          12,          46,,         235,         257,       5237,       1348,       3623,         266,         568.9,          12.4,          47.6,,         243.1,         265.8,       5417.1,       1394.3,       3747.6,         275.1
Powhatan County Sheriff Office,VA,12,,          13,           3,           3,,           1,           6,         240,          79,         147,          14,,,,,,,,,,
Prince George County Police Department,VA,12,,          37,           0,           6,,           4,          27,         450,          93,         336,          21,,,,,,,,,,
Prince William County Police Department,VA,12,,         537,           3,          45,,         181,         308,       6965,         967,       5603,         395,,,,,,,,,,
Radford Police Dept,VA,12,      16604,          55,           1,           7,,           8,          39,         477,          97,         364,          16,         331.2,           6.0,          42.2,,          48.2,         234.9,       2872.8,         584.2,       2192.2,          96.4
Richmond (City) Bureau Of Police,VA,12,     206654,       1428,          36,          44,,         676,         672,       8647,       1886,       5833,         928,         691.0,          17.4,          21.3,,         327.1,         325.2,       4184.3,         912.6,       2822.6,         449.1
Roanoke (City) Police Dept,VA,12,      98191,         589,           8,          33,,         175,         373,       4635,         928,       3424,         283,         599.9,           8.1,          33.6,,         178.2,         379.9,       4720.4,         945.1,       3487.1,         288.2
Roanoke County Police Department,VA,12,,          98,           0,          20,,          12,          66,       1252,         297,         918,          37,,,,,,,,,,
Rockingham County Sheriff Department,VA,12,,          42,           1,          17,,           1,          23,         276,          73,         196,           7,,,,,,,,,,
Salem Police Dept,VA,12,      25098,          28,           0,           6,,           8,          14,         642,          72,         544,          26,         111.6,            .0,          23.9,,          31.9,          55.8,       2558.0,         286.9,       2167.5,         103.6
Shenandoah,VA,12,,          28,           0,           4,,           3,          21,         418,         106,         308,           4,,,,,,,,,,
Spotsylvania County Sheriff Office,VA,12,,         270,           3,          42,,          64,         161,       2580,         268,       2216,          96,,,,,,,,,,
Stafford County Sheriff Office,VA,12,,         171,           2,          34,,          29,         106,       1950,         205,       1639,         106,,,,,,,,,,
Staunton Police Dept,VA,12,      24030,          47,           1,           5,,          16,          25,         520,          39,         452,          29,         195.6,           4.2,          20.8,,          66.6,         104.0,       2164.0,         162.3,       1881.0,         120.7
Suffolk Police Dept,VA,12,      85595,         259,           3,          19,,          76,         161,       2381,         518,       1757,         106,         302.6,           3.5,          22.2,,          88.8,         188.1,       2781.7,         605.2,       2052.7,         123.8
Tazewell County Sheriff Office,VA,12,,          26,           0,           6,,           1,          19,         575,         177,         359,          39,,,,,,,,,,
Vienna Police Dept,VA,12,      15874,          17,           0,           1,,           8,           8,         193,           9,         179,           5,         107.1,            .0,           6.3,,          50.4,          50.4,       1215.8,          56.7,       1127.6,          31.5
Virginia Beach Police Dept,VA,12,     443226,         776,          15,          60,,         412,         289,      12133,       2038,       9645,         450,         175.1,           3.4,          13.5,,          93.0,          65.2,       2737.4,         459.8,       2176.1,         101.5
Washington County Sheriff Office,VA,12,,          32,           1,          11,,           3,          17,         995,         217,         749,          29,,,,,,,,,,
Waynesboro Police Dept,VA,12,      21257,          73,           0,          10,,          16,          47,         770,         103,         628,          39,         343.4,            .0,          47.0,,          75.3,         221.1,       3622.3,         484.5,       2954.3,         183.5
Williamsburg Police Dept,VA,12,      14236,          27,           1,           1,,          14,          11,         233,          21,         203,           9,         189.7,           7.0,           7.0,,          98.3,          77.3,       1636.7,         147.5,       1426.0,          63.2
Winchester Police Dept,VA,12,      26516,          63,           0,           3,,          29,          31,       1117,         130,         956,          31,         237.6,            .0,          11.3,,         109.4,         116.9,       4212.6,         490.3,       3605.4,         116.9
Wise County Sheriff Office,VA,12,,          37,           0,           8,,           2,          27,         446,         121,         293,          32,,,,,,,,,,
York County Sheriff Office,VA,12,,          75,           3,           4,,          24,          44,       1223,         149,       1042,          32,,,,,,,,,,

		
		,1. The figures shown in this column for the offense of rape were estimated using the legacy UCR definition of rape - previously known as "Forcible" rape.  See UCR Offense Definitions for further information.
		
		,2. The figures shown in this column for the offense of rape were estimated using the revised Uniform Crime Reporting (UCR) definition of rape. In December 2011 the UCR program changed its definition of SRS rape to this revised definition. This change can be seen in the UCR data starting in 2013. Prior to 2013 this column will be blank. See UCR Offense Definitions for further information.
		
		
"Notes: When data are unavailable, the cells are blank or the year is not presented."

          Crime rates are not available for agencies that report data for less than 12 months of a year.


"Sources: FBI, Uniform Crime Reports, prepared by the National Archive of Criminal Justice Data" 
Date of download: Feb 14 2019 
