Chesapeake Police Dept,VA,12,     205235,       1365,           6,          66,,         322,         971,       7408,       1438,       5363,         607,         665.1,           2.9,          32.2,,         156.9,         473.1,       3609.5,         700.7,       2613.1,         295.8
Chesterfield County Police Department,VA,12,,         551,           9,          54,,         208,         280,       7780,       1341,       6002,         437,,,,,,,,,,
Christiansburg Police Dept,VA,11,      17462,          10,           0,           3,,           2,           5,         292,          31,         255,           6,,,,,,,,,,
Colonial Heights Police Dept,VA,12,      17410,          44,           0,           5,,          21,          18,         925,          90,         790,          45,         252.7,            .0,          28.7,,         120.6,         103.4,       5313.0,         516.9,       4537.6,         258.5
Culpeper County Sheriff Office,VA,12,,          33,           0,           9,,           3,          21,         268,          40,         211,          17,,,,,,,,,,
Culpeper Town Police Dept,VA,12,       9957,          36,           0,           5,,           7,          24,         312,          29,         269,          14,         361.6,            .0,          50.2,,          70.3,         241.0,       3133.5,         291.3,       2701.6,         140.6
Danville Police Dept,VA,12,      49882,         301,           3,          13,,          69,         216,       1965,         289,       1575,         101,         603.4,           6.0,          26.1,,         138.3,         433.0,       3939.3,         579.4,       3157.5,         202.5
Dinwiddie County Sheriff Department,VA,12,,          35,           3,           6,,           8,          18,         635,          90,         515,          30,,,,,,,,,,
Fairfax County Police Department,VA,12,,         480,           8,          41,,         301,         130,      17390,       1509,      14619,       1262,,,,,,,,,,
Falls Church Police Dept,VA,12,      10692,          16,           0,           0,,           5,          11,         437,          37,         343,          57,         149.6,            .0,            .0,,          46.8,         102.9,       4087.2,         346.1,       3208.0,         533.1
Fauquier County Sheriff Office,VA,12,,          81,           1,           9,,           9,          62,         601,          77,         492,          32,,,,,,,,,,
Fluvanna County Sheriff Department,VA,12,,          33,           0,           4,,           4,          25,         211,          56,         140,          15,,,,,,,,,,
Franklin County Sheriff Office,VA,12,,          41,           2,           7,,           5,          27,         476,          81,         371,          24,,,,,,,,,,
Frederick County Sheriff Office,VA,12,,          73,           4,          26,,           9,          34,       1163,         212,         860,          91,,,,,,,,,,
Fredericksburg Police Dept,VA,12,      19865,         143,           0,           7,,          47,          89,         841,          70,         685,          86,         719.9,            .0,          35.2,,         236.6,         448.0,       4233.6,         352.4,       3448.3,         432.9
Front Royal Police Dept,VA,12,      14002,          41,           0,          13,,           9,          19,         557,          74,         446,          37,         292.8,            .0,          92.8,,          64.3,         135.7,       3978.0,         528.5,       3185.3,         264.2
Gloucester County Sheriff Office,VA,12,,          50,           2,           6,,           4,          38,         570,          67,         492,          11,,,,,,,,,,
Halifax County Sheriff Department,VA,12,,          51,           8,           3,,          12,          28,         266,          62,         180,          24,,,,,,,,,,
Hampton Police Dept,VA,12,     150885,         609,           9,          41,,         290,         269,       5626,         958,       3798,         870,         403.6,           6.0,          27.2,,         192.2,         178.3,       3728.7,         634.9,       2517.1,         576.6
Hanover,VA,12,,          74,           3,          14,,          23,          34,       1038,         126,         834,          78,,,,,,,,,,
Harrisonburg Police Dept,VA,12,      41697,         129,           0,          19,,          10,         100,       1113,         196,         849,          68,         309.4,            .0,          45.6,,          24.0,         239.8,       2669.3,         470.1,       2036.1,         163.1
Henrico County Police Dept,VA,12,,         592,           9,          31,,         272,         280,      10319,       1402,       8143,         774,,,,,,,,,,
Henry County Sheriff Office,VA,12,,         193,           7,          20,,          40,         126,       1609,         322,       1187,         100,,,,,,,,,,
Herndon Police Dept,VA,12,      22313,          64,           0,           9,,          24,          31,         575,          35,         507,          33,         286.8,            .0,          40.3,,         107.6,         138.9,       2577.0,         156.9,       2272.2,         147.9
Hopewell Police Dept,VA,12,      23033,         168,           1,           9,,          47,         111,         938,         218,         620,         100,         729.4,           4.3,          39.1,,         204.1,         481.9,       4072.4,         946.5,       2691.8,         434.2
James City County Police Department,VA,12,,          72,           1,          15,,          12,          44,         985,         112,         795,          78,,,,,,,,,,
King George County Sheriff Office,VA,12,,          44,           1,           8,,           8,          27,         396,          68,         294,          34,,,,,,,,,,
Leesburg Police Dept,VA,12,      29171,          83,           2,          12,,          22,          47,         833,          58,         721,          54,         284.5,           6.9,          41.1,,          75.4,         161.1,       2855.6,         198.8,       2471.6,         185.1
Loudoun County Sheriff Office,VA,12,,         274,           1,          32,,          41,         200,       2820,         260,       2395,         165,,,,,,,,,,
Louisa County Sheriff Office,VA,12,,          24,           1,           6,,           5,          12,         370,          64,         287,          19,,,,,,,,,,
Lynchburg Police Dept,VA,12,      67251,         308,           4,          25,,          87,         192,       2340,         419,       1722,         199,         458.0,           5.9,          37.2,,         129.4,         285.5,       3479.5,         623.0,       2560.6,         295.9
Manassas Police Dept,VA,12,      36202,         104,           1,           9,,          42,          52,       1157,         107,         918,         132,         287.3,           2.8,          24.9,,         116.0,         143.6,       3196.0,         295.6,       2535.8,         364.6
Manassas Park Police Dept,VA,12,      10603,          12,           0,           3,,           1,           8,         235,          14,         178,          43,         113.2,            .0,          28.3,,           9.4,          75.5,       2216.4,         132.0,       1678.8,         405.5
Martinsville Police Dept,VA,12,      15884,          64,           2,           7,,          12,          43,         606,          54,         522,          30,         402.9,          12.6,          44.1,,          75.5,         270.7,       3815.2,         340.0,       3286.3,         188.9
Montgomery County Sheriff Office,VA,12,,          32,           1,           6,,           2,          23,         474,         136,         313,          25,,,,,,,,,,
Newport News Police Dept,VA,12,     185622,       1355,          20,         112,,         419,         804,       8616,       1638,       5742,       1236,         730.0,          10.8,          60.3,,         225.7,         433.1,       4641.7,         882.4,       3093.4,         665.9
Norfolk Police Dept,VA,12,     241523,       1350,          41,         119,,         700,         490,      14151,       1763,      10755,       1633,         559.0,          17.0,          49.3,,         289.8,         202.9,       5859.1,         730.0,       4453.0,         676.1
Orange County Sheriff Office,VA,12,,          17,           0,           9,,           0,           8,         183,          46,         127,          10,,,,,,,,,,
Petersburg Police Dept,VA,12,      34765,         266,           6,          18,,          79,         163,       2308,         311,       1707,         290,         765.1,          17.3,          51.8,,         227.2,         468.9,       6638.9,         894.6,       4910.1,         834.2
Pittsylvania County Sheriff Office,VA,12,,          74,           6,          11,,          12,          45,         378,         178,         182,          18,,,,,,,,,,
Poquoson Police Dept,VA,12,      11917,           7,           0,           2,,           0,           5,         126,          18,         102,           6,          58.7,            .0,          16.8,,            .0,          42.0,       1057.3,         151.0,         855.9,          50.3
Portsmouth Police Dept,VA,12,     103620,       1002,          11,          38,,         425,         528,       6027,       1320,       4063,         644,         967.0,          10.6,          36.7,,         410.2,         509.6,       5816.4,       1273.9,       3921.1,         621.5
Powhatan County Sheriff Office,VA,12,,           6,           1,           1,,           0,           4,         229,          51,         161,          17,,,,,,,,,,
Prince George County Police Department,VA,12,,          42,           1,           6,,          11,          24,         527,          95,         393,          39,,,,,,,,,,
Prince William County Police Department,VA,12,,         604,           5,          43,,         190,         366,       7436,       1009,       5735,         692,,,,,,,,,,
Richmond (City) Bureau Of Police,VA,12,     203799,       2657,          84,         121,,       1290,       1162,      15577,       3002,      10057,       2518,       1303.7,          41.2,          59.4,,         633.0,         570.2,       7643.3,       1473.0,       4934.8,       1235.5
Roanoke (City) Police Dept,VA,12,      97794,         511,          10,          38,,          92,         371,       3850,         466,       3140,         244,         522.5,          10.2,          38.9,,          94.1,         379.4,       3936.8,         476.5,       3210.8,         249.5
Roanoke County Police Department,VA,12,,         193,           6,          25,,          11,         151,       1091,         211,         796,          84,,,,,,,,,,
Rockingham County Sheriff Department,VA,12,,          29,           1,          12,,           3,          13,         230,          73,         144,          13,,,,,,,,,,
Salem Police Dept,VA,12,      25498,          25,           0,           2,,          13,          10,         612,          50,         523,          39,          98.0,            .0,           7.8,,          51.0,          39.2,       2400.2,         196.1,       2051.1,         153.0
Shenandoah,VA,12,,          14,           0,           2,,           0,          12,         218,          52,         149,          17,,,,,,,,,,
Spotsylvania County Sheriff Office,VA,12,,         149,           3,          23,,          36,          87,       2018,         251,       1693,          74,,,,,,,,,,
Stafford County Sheriff Office,VA,12,,         159,           1,          30,,          56,          72,       1682,         186,       1355,         141,,,,,,,,,,
Staunton Police Dept,VA,12,      24577,          51,           0,           5,,           6,          40,         870,         136,         684,          50,         207.5,            .0,          20.3,,          24.4,         162.8,       3539.9,         553.4,       2783.1,         203.4
Suffolk Police Dept,VA,12,      65612,         430,           4,          24,,         110,         292,       2949,         484,       2291,         174,         655.4,           6.1,          36.6,,         167.7,         445.0,       4494.6,         737.7,       3491.7,         265.2
Tazewell County Sheriff Office,VA,12,,          60,           1,          10,,           6,          43,         679,         203,         436,          40,,,,,,,,,,
Vienna Police Dept,VA,4,      14892,           7,           0,           2,,           3,           2,          71,          10,          57,           4,,,,,,,,,,
Virginia Beach Police Dept,VA,12,     438175,         960,           3,         138,,         443,         376,      15127,       2290,      11991,         846,         219.1,            .7,          31.5,,         101.1,          85.8,       3452.3,         522.6,       2736.6,         193.1
Washington County Sheriff Office,VA,12,,          76,           1,          11,,           8,          56,         716,         103,         566,          47,,,,,,,,,,
Waynesboro Police Dept,VA,12,      20113,         150,           0,          10,,          17,         123,         733,         119,         580,          34,         745.8,            .0,          49.7,,          84.5,         611.5,       3644.4,         591.7,       2883.7,         169.0
Williamsburg Police Dept,VA,12,      12362,          23,           0,           3,,          12,           8,         290,          26,         245,          19,         186.1,            .0,          24.3,,          97.1,          64.7,       2345.9,         210.3,       1981.9,         153.7
Winchester Police Dept,VA,12,      24302,          90,           0,          19,,          30,          41,       1388,         131,       1215,          42,         370.3,            .0,          78.2,,         123.4,         168.7,       5711.5,         539.1,       4999.6,         172.8
Wise County Sheriff Office,VA,12,,          59,           1,           5,,           2,          51,         398,         123,         240,          35,,,,,,,,,,
York County Sheriff Office,VA,12,,         112,           0,           8,,          25,          79,       1070,         110,         919,          41,,,,,,,,,,

		
		,1. The figures shown in this column for the offense of rape were estimated using the legacy UCR definition of rape - previously known as "Forcible" rape.  See UCR Offense Definitions for further information.
		
		,2. The figures shown in this column for the offense of rape were estimated using the revised Uniform Crime Reporting (UCR) definition of rape. In December 2011 the UCR program changed its definition of SRS rape to this revised definition. This change can be seen in the UCR data starting in 2013. Prior to 2013 this column will be blank. See UCR Offense Definitions for further information.
		
		
"Notes: When data are unavailable, the cells are blank or the year is not presented."

          Crime rates are not available for agencies that report data for less than 12 months of a year.


"Sources: FBI, Uniform Crime Reports, prepared by the National Archive of Criminal Justice Data" 
Date of download: Feb 14 2019 
